dcho_id,dcho_keyword,cho_author
6854,Ascanio|Barocci|Creusa|disegno|Enea|Eneide|Guerra di troia|Louvre|Troia,"Barocci, Federico"
6857,Enea|Eneide|Gellée|Inferi|Louvre|Sibilla,"Gellée, Claude"
6861,Carracci|disegno|Louvre|Paride|studio,"Carracci, Annibale"
6865,Cardi|disegno|Eros|Psiche,"Cardi, Lodovico"
6872,Atena|disegno|Efesto|Louvre|Teti|Vasari|Vulcano,"Vasari, Giorgio"
6875,Alchimisti|Allegoria|Ermes|Louvre|Mercurio|Peruzzi,"Peruzzi, Baldassarre Tommaso"
6882,Ashmolean|Eracle|Ercole|Matteis|Pittura|Virtù|vizio,"De Matteis, Paolo"
6887,disegno|Erifile|Erinni|Furie|Füssli|Louvre,"Füssli, Johann Heinrich"
6891,David|disegno|Louvre|Roma|Romani|Sabine|sabini,"David, Jacques-Louis"
6893,Acropoli|Atene|Marmo pentelico|Nike-Vittoria|sandalo,Agorakritos
6897,Boucher|disegno|Louvre|Naiadi|sanguigna|Sole|Trtone,"Boucher, François"
6903,Apollo|Carriera|Louvre|Ninfa|pastelli,"Carriera, Rosalba Giovanna"
6909,Avorio|Barbari|Barberini|Corona|Costantino|Globo|imperatore|Nike-Vittoria|Terra|trionfo,Autore sconosciuto
6910,Coysevox|Fauno|flauto|Louvre|Satiri,"Coysevox,Antoine"
6916,Arti Liberali|Dioniso|Louvre|Marmo|Muse|Sarcofago,Autore sconosciuto
6920,Atena,
6926,Artemide|Bril|Callisto|Diana|Londra|National Gallery,"Bril, Paul"
6929,Cavalli|Corona|Divinità|folla|leone|Nike-Vittoria|soldati|Venezia|Veronese,Veronese
6931,Eros|Europa|Londra|National Gallery|Olio su tela|Veronese|Zeus,"Veronese, Paolo"
6936,Apollo|Glyptothek|kuros|Marmo,Autore sconosciuto
6939,Atena,Autore sconosciuto
6943,Itaca|Marmo|Musei Vaticani|Penelope|Roma|Statua|Telemaco,Autore sconosciuto
6946,Assenza|Itaca|Penelope|Telemaco,
6949,Afrodite|Amore|bellezza|Venere,
6952,Afrodite|Statua|Venere,Autore sconosciuto
6956,Barberini|Fauno|Glyptothek|Marmo,Autore sconosciuto
6960,Bronzo|Castore|Cratere|Dioscuri|Louvre|Parigi|Polluce|Vulci,Autore sconosciuto
6963,Castore|Dioscuri|Helios|Louvre|Marmo|Parigi|Polluce|rilievo,Autore sconosciuto
6966,Boston|Castore|Dioscuri|Marmo|Polluce,"Greenough, Horatio"
6970,arte etrusca|Bronzo|Castore|Cratere|Dioscuri|Met|New York|Polluce,Autore sconosciuto
6973,Calcare|Castore|Cippo|Dioscuri|Met|New York|Polluce,Autore sconosciuto
6976,Boston|Bronzo|Castore|Dioscuri|Dioscuro|Polluce,Autore sconosciuto
6982,Castore|Dioscuri|Marmo|Polluce|Versailles,"Coysevox, Antoine"
6991,Asclepio|Musei Capitolini|Roma|Statua,Autore sconosciuto
6995,Asclepio|British Museum|Statua,Autore sconosciuto
7002,Ceramica Apula|Chimera|Cratere|Napoli|Vaso dei Persiani,Pittore di Dario
7007,Atlante|disegno|Met|New York,"Peruzzi, Baldassarre Tommaso"
7010,Carro|Fetonte|Helios|Louvre|Parigi|Pittura|Sole,"Bertin, Nicolas"
7013,Atlante|Firenze|Galleria dell'Accademia|Marmo|Michelangelo|Prigione|Prigioni,"Buonarroti, Michelangelo"
7017,Cratere|Dioniso|Figure Bianche|Houston|Satiri|Satiro|Terracotta,
7021,Amazzoni|Battaglia|combattimento|Houston|Marmo|Sarcofago,
7026,Apollo|Houston|Marsia|Mosaico|Sfida,Anonimo
7029,Bacco|Dioniso|Houston|Marmo|Pan|Sarcofago|Satiri|Sileno,
7033,Bronzo|Houston|Nettuno|Poseidone|Testa,
7041,Atena|Eracle,Anonimo
7044,Afrodite|Afrodite Anadiomene|Houston|Marmo pentelico|Nascita di Venere|Venere|Venere Anadiomene,
7048,Apollo|Houston|Marsia|Olio su tela|Sfida,"Van Baburen, Dirck"
7051,Atlante|Boston|Esperidi|Olio su tela|pomi delle Esperidi,"Sargent, John Singer"
7054,Atlante|Boston|Bronzo|scultura,
7059,Eracle|Ercole|Fatiche|Fatiche di Eracle|Fatiche di Ercole|Figure rosse|Leone di Nemea|Pittore di Kleophrades,Pittore di Cleofrate
7063,Danza|Matisse|Muse|Olio su tela|San Pietroburgo,"Matisse, Henri"
7066,Bellerofonte|Chimera|Gemma|San Pietroburgo,
7069,Castore|Dioscuri|Marmo|Polluce|San Pietroburgo|scultura,"Albicini, Carlo"
7075,Amazzoni|Amazzonomachia|Figure nere|Gruppo di Rodi|Kylix|Met|Metropolitan|New York|Terracotta,Attribuito al Gruppo di Rodi 12264
7079,Amazzoni|Bronzo|Cavallo|Feuchère|scultura|Stanford University Museum,"Feuchère, Jean-Jacques"
7083,Amazzone|British Museum|Bronzo|Busto|scultura,Anonimo
7084,Cambiaso|Moire|The Met,"Cambiaso, Luca"
7087,Artemide|Atteone|Corot|The Met,"Corot, Camille"
7091,Cerbero|Plutone|The Met,Anonimo
7094,Euridice|Orfeo|Rodin|The Met,"Rodin, Auguste"
7097,Atena|Muse|Sirene|Zeus. Era,
7100,Ade|Brebiette|Fortuna|Poseidone|The Met|Zeus,"Brebiette, Pierre"
7109,Amazzoni|Amazzonomachia|British Museum|fregio|Greci|Mausoleo di Alicarnasso|scultura,Piteo (non certo)
7113,Amazzone|British Museum|Marmo|Policleto|scultura|Testa,Polykletos
7119,Amazzoni|Amazzonomachia|British Museum|Ceramica Apula|Cratere|pittore di Sisifo,Pittore di Sisifo
7126,British Museum|disegno|Eco|Narciso|satira|stampa,Carington Bowles
7130,Argonauti|Medea|Metropolitan Museum of Art|New York|statua di marmo|Story|Vendetta,"Story, William Wetmore"
7134,dipinto|Este|Ferrara|Muse|studiolo|SZÉPMŰVÉSZETI MÚZEUM|Thalia,"Pannonio, Michele"
7142,Belfiore|dipinto|Euterpe|Muse|studiolo|SZÉPMŰVÉSZETI MÚZEUM,Anonimo Ferrarese
7147,British Museum|Ceramica|Eracle|Ercole|Fatiche di Eracle|Fatiche di Ercole|Figure nere|leone|Leone di Nemea|Londra,
7150,British Museum|Castore|Dioscuri|Giove|Londra|Marmo proconnesio|Polluce|Zeus,
7153,Asclepio|British Museum|Esculapio|Londra|scultura|Terracotta,
7157,Afrodite|Houston|Venere,"Colvin, Calum"
7160,British Museum|Era|Giunone|Londra|Statuetta|Terracotta,
7164,Era|Giunone|Louvre|Marmo|Parigi|statua di marmo,
7168,arte romana|Era|Giunone|Giunone Sospita|Marmo|Roma,
7171,Antefissa|arte etrusca|Era|Giunone|Giunone Sospita|Louvre|Parigi|Terracotta,
7174,Cerere|Demetra|Getty|Kore|Malibu|Marmo|Persefone|Proserpina,
7177,Cerere|Demetra|Figure rosse|Kore|oinochoe|Persefone|pittore dell'oinochoe di Yale|Proserpina,
7180,Ade|Cerere|Demetra|Figure rosse|Kore|Persefone|Proserpina,Pittore di Oionokles
7183,Ade|Getty|Malibu|Marmo|Plutone|Statuetta,Autore sconosciuto
7186,Asclepio|Esculapio|Getty|Igea|Malibu|Marmo|Testa,
7190,museo del Prado|Ribera|Tantalo,"Ribera, José de"
7193,British Museum|Titani|Zeus|Zeus e i Titani,
7196,Era|Giunone|López Piquer|museo del Prado,"López Piquer, Luis"
7199,Cupido|Eros|museo del Prado|Quellinus,"Quellinus, Erasmus"
7202,Bacco|Cornelis de Vos|Dioniso|museo del Prado,"Vos, Cornelis De"
7205,Chimera|poggiapiedi con chimera|The Met,
7208,Copley|Nettuno|Poseidone|The Met,"Copley, John Singleton"
7211,Ghisi|Moire|Parche|The Met,"Ghisi, Giorgio"
7214,Afrodite|Ares|Eros|Marte e Venere|The Met|Veronese,"Veronese, Paolo"
7217,Ares|Marte|The Met,Anonimo
7220,Ares|Marte|Marte e la vittoria|Mondella|The Met|Vittoria,"Mondella, Galeazzo"
7223,Cupido|Eros|Scultori|The Met,"Scultori, Ghisi, Adamo"
7226,le grazie|Marte|The Met|Venere,Anonimo italiano
7229,Bellerofonte|British Museum|Pegaso|rilievo|Terracotta,
7232,British Museum|caduta|disegno|Fetonte|Londra,"Ward, James"
7235,British Museum|caduta|cammeo|Carro|Fetonte|Londra|Sole,"Saulini, Tommaso"
7239,Atlante|British Museum|disegno|Londra,Anonimo
7243,Atlante|Figure nere|Kylix|Pittore di Arkesilas|Prometeo,Pittore di Arkesilas
7246,Asclepio|Esculapio|Hermitage|Igea|Marmo,
7249,Atlante|atlante e il mondo|Calamaio|Calzetta|The Met,"Calzetta, Severo"
7252,Atlante|Ercole|Mellan|stampa,"Mellan, Claude"
7255,Atlante|cipro|placca in oro|The Met,
7258,figlie di Atlante|Pleiadi|The Met|Vedder,"Vedder, Elihu"
7261,Alberti|Atlante|Perseo|The Met,"Alberti, Cherubino"
7264,Apollo|Muse|museo del Prado|Parnaso|Pittura|Poussin,"Poussin, Nicolas"
7268,canto|Muse|Museo di Castelvecchio|pieridi|Tintoretto,"Tintoretto, Jacopo"
7272,Apollo|Monte Helion|Muse|museum of fine arts,"Lorrain, Claude"
7278,Apollo|Boston|Muse|museum of fine arts,John Singer Sargent
7292,Nike-Vittoria|pittore di Amykos|Quadriga,Pittore del Sakkos bianco
7296,Achille|Amazzone|Cavalli|Dioniso|Eros|Menadi|Nike-Vittoria|Pentesilea|Satiro,Pittore dell'Ilioupersis
7300,apoteosi|Lucio Vero|Nike-Vittoria|Quadriga|soldati|Tellus,
7304,Corona|Nike-Vittoria|Palma,
7309,Dioniso|Nike-Vittoria|Pan|Satiri,
7313,Corona|Fiore|gioiello|Nike-Vittoria,
7317,Altare|Ebe|Era|Nike-Vittoria|Zeus,Pittore di Villa Giulia
7321,alabastron|donna|giovani|kotyle|Nike-Vittoria|Phiale,Pittore di Alkimachos
7325,Elmo|fiori|Guerriero|lancia|meandro|Nike-Vittoria|oinochoe|palmette|Phiale|scudo|Vino,Pittore del lekythos di Yale
7329,Biga|Nike-Vittoria|simbolo vittoria,
7332,croce|Nike-Vittoria|palmette|tomba,
7335,British Museum|Ceramica|pisside|Sirene,Pittore di Dodwell
7338,Costantino|Nike-Vittoria|trofei,
7340,Bienor|Bronzo|Centauro|Centauromachia|Lapiti|Louvre|Parigi|Teseo,"Barye, Antoine-Louis"
7343,clipeo|Nike-Vittoria|Palma|prigionieri barbari,
7352,Centauri|Centauro|Cratere|Louvre|Parigi|Pyxis,Bottega dell'anfora di Atene 894
7358,Achille|Centauri|Centauro|Chirone|de Champagne|Louvre|Parigi|Pittura,"de Champaigne, Jean-Baptiste"
7359,clipeo|Nike-Vittoria|sacrario|stilo|Vittoria di Brescia,"Bortolotti, Timo"
7363,Eracle|Ercole|Louvre|Nesso|Parigi|Pira Funeraria,"Coustou, Guillaume"
7365,Atena|Nike,Anonimo
7370,Bronzo|Centauri|Centauro|Eraclea|Ercole|Louvre|Parigi|scultura,Giambologna
7373,Centauri|Centauro|Deianira|Louvre|Nesso|Olio su tela|Parigi|Rapimento,"Lagrenée, Louis"
7377,Centauri|Centauro|Centauromachia|Lapiti|Louvre|Parigi|Piritoo|Pittura,"Michallon, Achille-Etna"
7383,Centauri|Centauro|Ceramica|Eracle|Ercole|Figure nere|Folo|Pittore di Foloe|Skyphos,Pittore di Folo
7385,Battaglia|clipeo|Elmo|Nike-Vittoria|stilo|Vittoria di Brescia,"Repettati, Alberto"
7389,Centauri|Centauro|Ceramica|Louvre|Parigi,
7397,Centauri|Centauro|Ceramica|Deianira|Eracle|Ercole|Figure nere|Louvre|Nesso|Parigi,Painter of Vatican 309
7401,Grande Guerra|Nike-Vittoria|Ximenes,"Ximenes, Ettore"
7402,Achille|Centauri|Centauro|Chirone|Louvre|Parigi|Pittura|Regnault,"Regnault, Jean-Baptiste"
7406,Centauri|Centauro|Deianira|Eracle|Ercole|Guido Reni|Louvre|Nesso|Parigi|Pittura,"Reni, Guido"
7408,Globo|Ligorio|Nike-Vittoria|parco|tartaruga,"Ligorio, Pirro"
7412,apoteosi|Centauro|Eracle|Ercole|Nesso|Pira Funeraria,"Reni, Guido"
7414,British Museum|disegno|litografia|Sirene,"Shannon, Charles Haslewood"
7421,Baccante|Centauri|Centauro|Louvre|Parigi|Terracotta,"Sergel, Johan Tobias"
7427,Centauri|Centauro|Louvre|Parigi,Anonimo
7429,Bernini|Nike-Vittoria|scala|stemma pontificio|trombe,"Bernini, Gian Lorenzo"
7433,Amorini|amorino|Avorio|Centauri|Centauro|Cupido|Louvre|Parigi,"Van Opstal, Gérard"
7436,Bronzo|Centauri|Centauro|Deianira|Eracle|Ercole|Louvre|Nesso|Parigi,"De Vries, Adriaen"
7438,Corona|Nike-Vittoria|Palma|Primaticcio|tromba,"Primaticcio, Francesco"
7442,Bronzo|Centauri|Centauro|Louvre|Parigi,"Zoffoli, Giacomo"
7445,Centauri|Centauro|Eracle|Ercole|Folo,Atene
7447,Iorizzo|Nike di samotracia,"Iorizzo, Michelino"
7452,faro|fiaccola|Nike-Vittoria|Rubino,"Rubino, Edoardo"
7453,amorino|Borghese|Centauri|Centauro|Cupido|Eros|Louvre|Marmo|Parigi|scultura,
7456,Centauri|Centauro|Centauromachia|Lapiti|Louvre|Marmo pentelico|Parigi|Partenone,
7460,Argento|Centauri|Centauro|Louvre|necropoli|Parigi|Placca in argento,
7464,Centauri|Centauro|Eracle|Ercole|Figure nere|Folo|Hydria,Atene
7470,Acheloo|Eracle|Ercole|Guido Reni|Louvre|Marmo|Parigi|Pittura|Statua,"Reni, Guido"
7473,Eracle|Ercole|Fatiche|Fatiche di Eracle|Fatiche di Ercole|Guido Reni|Idra di Lerna|Louvre|Parigi|Pittura,"Reni, Guido"
7476,Bronzo|Lotta|Louvre|Minotauro|Parigi|scultura|Teseo,"Barye, Antoin-Louise"
7479,Anfora|Ceramica|Figure nere|Louvre|Minotauro|Parigi|Teseo,
7482,Bronzo|Louvre|Parigi|Teseo,"Rude, François"
7485,Louvre|Marmo|Parigi|rilievo|scultura|Teseo|Tritone,
7488,Andromeda|Louvre|Parigi|Perseo|Pittura,"Coypel, Charles-Antoine"
7491,Andromeda|Louvre|olio|Olio su tela|Parigi|Perseo|Pittura,"Mignard, Pierre"
7494,Andromeda|Louvre|Marmo di Carrara|Parigi|Perseo|scultura,"Puget, Pierre"
7497,Andromeda|Louvre|Parigi|Pegaso|Perseo|Pittura,"Wtewael, Joachim"
7500,Centauri|Centauro|Washington,"McLellan, James"
7504,caduta|Carro|Fetonte|Pittura|Rubens|Sole|Washington,"Rubens, Pieter Paul"
7507,caduta|Fetonte|Incisione|Washington,"Goltzius, Hendrick"
7511,Braque|caduta|Carro|Fetonte|litografia|Sole|Washington,"Braque, Georges"
7513,caduta|Carro|Fetonte|Sole|Washington,"Heintz the Elder, Joseph"
7516,caduta|Carro|Fetonte|Sole|Washington,
7519,caduta|Carro|Fetonte|Sole|Washington,"Bernardi, Giovanni"
7522,caduta|Carro|Fetonte|Sole|Washington,"Rowlandson, Thomas"
7525,Atlante|atlante e il mondo|Cranach|disegno|Eracle|Ercole|Washington,"Cranach, Lucas il Vecchio"
7528,Amorini|amorino|Beham|Chimera|Cupido|Eros|Incisione,"Beham, Sebald"
7531,Apollo|Delaune|Incisione|Pitone,"Delaune, Etienne"
7534,Apollo|Asclepio|Centauri|Centauro|Chirone|Esculapio|Goltzius|Incisione|Washington,"Goltzius, Hendrick"
7537,Ade|Bronzo|Girardon|Persefone|Plutone|Proserpina|ratto di Proserpina|Washington,"Girardon, François"
7544,Moire|National Gallery|Parche,"Giordano, Luca"
7553,Agrucoltura|Demetra|Era|Giordano|Giunone|National Gallery|Proserpina,"Giordano, Luca"
7556,Afrodite|Ares|Marte|Marte e Venere|National Gallery|Palma Giovane|Venere,Palma Giovane
7565,Boucher|National Gallery|Pan|Pan e Siringa|Siringa,"Boucher, François"
7569,Ermes|Milano|Nike|Nike ed Ermes|oinochoe,
7572,Giove|Milano|testa di Giove|Zeus,
7575,Abbondanza|altare dipinto|Cerere|Dioniso|Eracle|Milano,
7578,Afrodite|Atena|Era|Giudizio di Paride|Paride|The National Gallery,"Rubens, Pieter Paul"
7584,Fantin-Latour|Giudizio di Paride|Paride|The Na,"Fantin-Latour, Ignace-Henri-Théodore"
7587,Both|il giudizio di Paride|Paride|The National Gallery|Van Poelenburgh,"Both, Jan e van Poelenburgh, Cornelis"
7590,Atena,"Giordano, Luca"
7593,Afrodite|Luini|Pinacoteca di Brera|Venere|Vulcano,"Luini, Bernardino"
7596,Cupido|Peterzano|Pinacoteca di Brera|Satiri|Venere,"Peterzano, Simone"
7600,British Museum|ceramica attica|Figure rosse|Londra|Odisseo|Sirene|stamnos,Pittore delle Sirene
7602,Apollo|Giacinto|Madrid|Morte|Olio su tela|Pittura|Thyssen-Bornemisza|Tiepolo,"Tiepolo, Giovanni Battista"
7610,Berlino|Ceramica|Paestum|Sirens|Staatliche Museum|Ulisse,Python
7611,Europa|Giove|Ratto|Ratto di Europa|Toro|Venezia|Zeus,"Zuccarelli, Francesco"
7614,Cerere|Demetra|Eracle|Ercole|Venezia|Veronese,Veronese
7621,Anselmi|Apollo|Marsia|Washington,"Anselmi, Michelangelo"
7624,Apollo|Dafne|Tiepolo|Washington,"Tiepolo, Giambattista"
7627,Apollo|disegno|Washington,Italiano
7632,Apollo|disegno|Marsia|Veronese|Washington,"Caliari, Paolo detto il Veronese"
7635,Apollo|Artemide|Diana|disegno|Figli di Niobe|Ligorio|Niobe|Washington,"Ligorio, Pirro"
7638,Apollo|Artemide|Diana|disegno|Tempo|Washington,"de Vos, Marten"
7641,Amman|Apollo|disegno|Washington,"Amman, Jost"
7644,Berlino|Olio su tela|Sirene|Staatliche Museum,"Böcklin, Arnold"
7646,Apollo|disegno|Lorrain|Stagioni|Tempo|Washington,"Lorrain, Claude"
7651,litografia|Moore|Prometeo|Washington,"Moore, Henry"
7654,Atena|Prometeo,"Moore, Henry"
7655,alabastron|ceramica corinzia|Copenhagen|Sirena|Thorvaldsen Museum,
7658,Prometeo|Washington,"Kohn, Misch"
7661,Apollo|disegno|Hirémy-Hirschl|trionfo|Washington,"Hirémy-Hirschl, Adolf"
7666,Bellerofonte|Pegaso|wash,"Hartman, C. Bertram"
7668,Bronzo|Metropolitan Museum of Art|New York|Sirena|Statua,"Roccatagliata, Niccolò"
7671,Bellerofonte|Katz|Pegaso|Washington,"Katz, Leo"
7674,Castore|Dioscuri|Dioscuro|disegno|Elena|Polluce|Washington,"Norblin de la Gourdaine, Sébastien-Louis-Guillaume"
7680,Battaglia|Bronzo|Centauri|Centauro|Centauromachia|Lapiti|scultura,"Foppa, Caradosso"
7681,Metropolitan Museum of Art|New York|Sirena|Statua|Terracotta,
7687,Bronzo|Centauri|Centauro|Centauromachia|scultura|Washington,"Rimmer, William"
7690,Kylix|Metropolitan Museum of Art|New York|Paestum|Sirena,Scuola di Assteas
7691,Centauri|Centauro|disegno|Dürer|Washington,"Dürer, Albrecht"
7694,Centauri|Centauro|Centauromachia|Klee|Washington,"Klee, Paul"
7700,Centauri|Centauro|Centauromachia|Oro|Washington,"André, Alfred"
7703,lekythos|Metropolitan Museum of Art|New York|Sirena,Pittore delle Sirene
7707,ceramica attica|Kylix|Metropolitan Museum of Art|New York|Sirena,Pittore di Tleson (attribuito)
7708,Cerere|Demetra|litografia|Washington,"Schindler, Osmar"
7711,Afrodite|Cupido|olio su tavola|Paesaggio|Venere|Washington,Circolo di Giorgione
7715,Afrodite|Luini|olio su tavola|Venere|Washington,"Luini, Bernardino"
7718,Adone|Afrodite|Amore|Tiziano|Venere|Washington,Tiziano
7721,Afrodite|Amorini|Carracci|Cupido|Grazie|Pittura|Venere|Washington,"Carracci, Annibale"
7724,Afrodite|Amorini|Bagno|Boucher|Olio su tela|Pittura|Venere|Washington,"Boucher, François"
7727,Afrodite|Matisse|Venere|Washington,"Matisse, Henri"
7730,Afrodite|Marmo|scultura|Venere|Washington,"Falconet, Etienne-Maurice"
7733,Afrodite|disegno|Giudizio di Paride|Mela d'oro|Pomo della discordia|Venere|Washington,"Albani, Francesco"
7737,Atena|Giunone|Venere,"Straet, Jan van der"
7741,Amore|Ares|Cupido|disegno|Eros|Guercino|Marte|Washington,Guercino
7748,Afrodite|Delfino|disegno|Venere|Washington,"Boucher, François"
7751,kithara|Metropolitan Museum of Art|New York|Orecchino|Oro|Sirena,
7754,Afrodite|Pittura|Venere|Washington,"Dine, Jim"
7758,Bronzo|Metropolitan Museum of Art|New York|oinochoe|Sirena,
7759,Afrodite|Venere|Washington,"Kertész, André"
7765,Atena|Braques,"Braque, Georges"
7767,Figure nere|Kylix|Metropolitan Museum of Art|Musica|New York|Sirene,Dalla Beozia
7775,Medusa|Perseo|Washington,"Racz, André"
7780,Anello|Metropolitan Museum of Art|New York|Oro|Sirene,Probabilmente di origine cipriota
7782,Medusa|Perseo|Washington,"Racz, André"
7786,Pandora|Prometeo|Redon|Vaso|Washington,"Redon, Odilon"
7791,lekane|Metropolitan Museum of Art|New York|Sirene,
7792,Beckmann|Pandora|Prometeo|Vaso|Washington,"Beckmann, Max"
7795,Pandora|Prometeo|Vaso|Washington,Maestro Z. D. M.
7802,Dioniso|litografia|Minotauro|Pasifae|Sileno|Toro|Washington,"Villon, Jacques"
7805,Crono|disegno|saturno|Washington,"Ricci, Sebastiano"
7808,Arpie|Crono|disegno|saturno|Washington,"Cipriani, Giovanni Battista"
7812,Bronzo|Cerere|Demetra|Persefone|Proserpina|ratto di Proserpina|scultura|Statua,"Anguier, Michel"
7815,Cerere|Demetra|Olio su tela|Pittura|Washington,"Watteau, Antoine"
7818,Bacco|Cerere|Demetra|Dioniso|disegno|Washington,"de Gheyn II, Jacques"
7821,Carro|Cerere|Demetra|disegno|Washington,"Angelis, Pietro De"
7822,Metropolitan Museum of Art|New York|pendente|perla barocca|Sirena,
7829,ansa|Bronzo|Hydria|Metropolitan Museum of Art|New York|Sirena,
7830,Arianna|Bacco|Dioniso|Olio su tela|Pittura|Tiepolo|Washington,"Tiepolo, Giambattista"
7836,Arianna|Bacco|Dioniso|disegno|Washington,"Solimena, Francesco"
7839,Arianna|Bacco|Dioniso|disegno|Tiepolo|Washington,"Tiepolo, Giambattista"
7842,British Museum|Londra|Sirena|Terracotta|Vaso,Realizzato a Creta
7847,British Museum|Bronzo|Londra|Sirena,
7852,British Museum|Bronzo|Londra|Sirena,
7856,British Museum|Figure nere|lekythos|Lira|Londra|Sirena,Pittore di Atene
7860,British Museum|Bronzo|Locri Epizephyrii|Londra|Sirena|specchio,Prodotto forse a Locri Epizefirii.
7864,El Greco|Enea|Olio su tela|Pittura|Saga di troia|Saga Troiana|Troia|Washington,El Greco
7868,disegno|Pan|Rubens|Washington,"Rubens, Pieter Paul"
7871,Boston|Crono|figli|Porcellana|saturno,Realizzato presso Chelsea Manufactory (Inghilterra).
7875,Boston|Olio su tela|Prometeo|Sargent,"Sargent, John Singer"
7879,Aquila|Boston|Legno|Prometeo|Statuetta,
7882,Aquila|Boston|Prometeo,"West, Benjamin"
7885,Ade|Argonauti|Boston|Cerbero|Marmo|Orfeo|scultura,"Crawford, Thomas"
7889,Atena|Demetra|Persefone,Anonimo
7892,Anfitrite|Boston|Legno|Nettuno|Poseidone|Statuetta,"Permoser, Balthasar"
7895,Anfitrite|Boston|disegno|Nettuno|Poseidone,"Brebiette, Pierre"
7898,Bacco|Boston|Dioniso|Gigantomachia|Nettuno|Pittore di Anfitrite|Poseidone,Pittore di Anfitrite
7903,Afrodite|Boston|Porcellana|Venere,Realizzato presso Chelsea Manufactory (Inghilterra)
7906,Afrodite|Boston|Botero|disegno|Venere,"Botero, Fernando"
7909,Afrodite|Boston|Botero|Bronzo|Venere,"Botero, Fernando"
7912,Afrodite|Boston|litografia|Nascita di Venere|Venere,"Lessieux, Ernest Louis"
7915,Afrodite|Boston|Statuetta|Venere|Vetro,
7918,Afrodite|Amore|amorino|Boston|Cupido|Eros|Marmo|Venere,"Falconet, Etienne-Maurice"
7921,Afrodite|Boston|Ermes|Hermes|Mercurio|Porcellana|Venere,Realizzato presso Chelsea Manufactory (Inghilterra)
7924,Afrodite|Ares|Boston|Marte|Marte e Venere|Olio su tela|Pittura|Poussin|Venere,"Poussin, Nicolas"
7929,Afrodite|Ares|Boston|Marte|Marte e Venere|Venere,"Storey, David"
7932,Afrodite|Amore|amorino|Boston|Copley|Cupido|Eros,"Copley, John Singleton"
7935,Afrodite|Amore|amorino|Boston|Cupido|Eros|Pittura|Venere,"Mason, William Sanford"
7938,Afrodite|Bagno|Boston|Venere,
7941,Afrodite|armatura|Boston|Enea|Giordano|Olio su tela|Venere,"Giordano, Luca"
7944,Atena|Giunone|Venere,"Von Aachen, Hans"
7947,Afrodite|Amore|amorino|Boston|Cupido|disegno|Eros|Venere,Rembrandt
7950,Afrodite|Amore|amorino|Boston|Cupido|Eros|Venere,"Corot, Jean-Baptiste-Camille"
7953,Afrodite|Boston|Calcedonio|Statua|Testa|Venere,
7956,Afrodite|Boston|Bronzo|Venere,"Dine, Jim"
7960,Afrodite|Boston|disegno|Venere,"Dine, Jim"
7963,Afrodite|Boston|Fotografia|Venere,"Casdin-Silver, Harriet"
7966,Boston|Cerere|Demetra|Terracotta,
7971,Hermitage|Oro|pendente|Russia|Sanpietroburgo|Sirena,
7975,Attica|Fanagoria|Hermitage|lekythos|necropoli|Sanpietroburgo|Sirena|Taman,
7979,argilla|ciotola|Hermitage|Russia|Sanpietroburgo|Sirene,seguaci di Bernard Palissy
7984,Bronzo|Hermitage|porfido|Russia|Sanpietroburgo|Sirene|Vaso,"Voronikhin, Andrey; Agie, Pierre-Marie-Louis."
7988,Attica|Figure nere|Hermitage|kyathos|Russia|Sanpietroburgo|Satiro|sirea,
7992,Aryballos|Hermitage|Russia|Sanpietroburgo|Sirena,Pittore delle Sirene (attribuito)
7997,Francia|Muse|Musée d'Orsay|Olio su tela|Parigi,"Denice, Maurice"
8003,litografia|MoMA|New York|Sirene,"Jones, Allen"
8008,Centre Pompidou|Francia|Parigi|Sirene|xilografia,"Dufy, Raoul"
8014,Acquaforte|Amsterdam|Incisione|Muse|Rijksmuseum,"Picart, Bernard"
